model,size,N,h,solver,sampler,cem,rbm,n_hidden,lr,reg,seed,sigma,n_samples,total_iters,conv_iter,converged,distance_at_conv,exact_energy_per_spin,energy_at_conv,avg_sampling_time_s,mean_sampling_time_all_s,distance_final,final_kl_exact,final_ess,time_to_conv_s,time_total_s
2d,4,16,2.0,lsb,custom,True,full,16,0.01,1e-05,4,1.0,1000,300,94,True,0.020844566715008117,-2.5118871523544084,-2.4910425856394003,0.012748581171035767,0.012836132682859897,0.01790192652243139,2.643034474204346,0.16079445979643375,1.2065964721888303,3.8508398048579693
2d,4,16,2.0,lsb,custom,True,full,16,0.01,1e-05,5,1.0,1000,300,79,True,0.03348335362487065,-2.5118871523544084,-2.4784037987295378,0.012413042597472668,0.012762852410475412,0.02940488009931963,2.9713703540772367,0.09845512585065877,1.0082653404275577,3.8288557231426235
2d,4,16,0.5,metropolis,custom,False,full,16,0.01,1e-05,1,1.0,1000,300,44,True,0.0018257348128671858,-2.031290853295019,-2.0294651184821517,0.08141581565141678,0.07882393984744947,7.346787609385785e-06,0.024381997358852332,0.9532921739654093,3.4682533532877766,23.64718195423484
2d,4,16,0.5,metropolis,custom,False,full,16,0.01,1e-05,2,1.0,1000,300,44,True,0.001864795104224548,-2.031290853295019,-2.0294260581907944,0.08945291992276908,0.08944604076445102,1.7015183022994762e-05,0.025629130088268573,0.9434365797958889,3.935625793635845,26.833812229335305
2d,4,16,0.5,metropolis,custom,False,full,16,0.01,1e-05,3,1.0,1000,300,39,True,0.0013689400510057403,-2.031290853295019,-2.029921913244013,0.07893374282866716,0.07932952792694171,6.838651809282226e-06,0.026311434911144953,0.9444194359933613,3.0938515891507268,23.798858378082514
2d,4,16,0.5,metropolis,custom,False,full,16,0.01,1e-05,4,1.0,1000,300,45,True,0.002144225417420209,-2.031290853295019,-2.0291466278775987,0.08378363028168678,0.08281590461730957,9.443649073404004e-06,0.025048060303156164,0.9474038360279844,3.726715707778931,24.84477138519287
2d,4,16,0.5,metropolis,custom,False,full,16,0.01,1e-05,5,1.0,1000,300,40,True,0.0022968860364271926,-2.031290853295019,-2.0289939672585917,0.08107550833374262,0.08032432752350967,4.289730018314231e-06,0.03302031705766406,0.9315081840330621,3.2129731009403866,24.0972982570529
2d,4,16,1.0,metropolis,custom,False,full,16,0.01,1e-05,1,1.0,1000,300,44,True,0.002343485298920367,-2.125662346927887,-2.1233188616289667,0.0895068559795618,0.08949855414529641,0.00015116055050201638,0.07605559675594818,0.807454574913201,3.937936382393042,26.84956624358892
2d,4,16,1.0,metropolis,custom,False,full,16,0.01,1e-05,2,1.0,1000,300,47,True,0.002301588915399666,-2.125662346927887,-2.1233607580124874,0.08958320077508689,0.08932669214904308,7.921894717810574e-05,0.08732320982506778,0.7801496955857342,4.198354531005025,26.798007644712925
2d,4,16,1.0,metropolis,custom,False,full,16,0.01,1e-05,3,1.0,1000,300,38,True,0.001899581297743147,-2.125662346927887,-2.123762765630144,0.08593394011259078,0.08864335055152575,0.00010297913056200869,0.08579702510337522,0.7822585569377454,3.3684473209579786,26.593005165457726
2d,4,16,1.0,metropolis,custom,False,full,16,0.01,1e-05,4,1.0,1000,300,46,True,0.0024756644233807634,-2.125662346927887,-2.1231866825045063,0.08393328879028558,0.08501786886403959,3.933075225370786e-05,0.08837390873653282,0.780324847105675,3.910821967745821,25.505360659211878
2d,4,16,1.0,metropolis,custom,False,full,16,0.01,1e-05,5,1.0,1000,300,44,True,0.002015343684024007,-2.125662346927887,-2.123647003243863,0.08952684625983238,0.08622843603293101,6.902068674374817e-06,0.12718573184247842,0.7586806513263316,3.7940511854489642,25.868530809879303
2d,4,16,2.0,metropolis,custom,False,full,16,0.01,1e-05,1,1.0,1000,300,40,True,0.004146583948866134,-2.5118871523544084,-2.5077405684055423,0.08677152879536151,0.0877024855837226,3.0667317174604136e-05,0.6832987834005895,0.37518744491903383,3.508099423348904,26.310745675116777
2d,4,16,2.0,metropolis,custom,False,full,16,0.01,1e-05,2,1.0,1000,300,55,True,0.004171578999494496,-2.5118871523544084,-2.507715573354914,0.0895653072744608,0.08949430874238412,0.000208240299803375,0.5884257924221814,0.36976763732064355,4.9221869808311265,26.848292622715235
2d,4,16,2.0,metropolis,custom,False,full,16,0.01,1e-05,3,1.0,1000,300,33,True,0.0033993114211003927,-2.5118871523544084,-2.508487840933308,0.08991490192711353,0.08968371156603099,0.00011164819335762743,0.6458591592649836,0.35039544284081703,2.9595624816790225,26.905113469809297
2d,4,16,2.0,metropolis,custom,False,full,16,0.01,1e-05,4,1.0,1000,300,56,True,0.003530665779075459,-2.5118871523544084,-2.508356486575333,0.08928298689424992,0.0867413225894173,8.239847377611298e-05,0.6635481403949697,0.3725309343438529,4.8575140650073685,26.02239677682519
2d,4,16,2.0,metropolis,custom,False,full,16,0.01,1e-05,5,1.0,1000,300,47,True,0.004162628119689149,-2.5118871523544084,-2.5077245242347193,0.08530470076948404,0.08501939946164687,5.133553391312162e-05,0.6589805824320025,0.36518189488348496,3.9959117746974027,25.505819838494062
1d,49,49,0.5,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,0.43846911066954775,-1.0635444099733649,-0.6250752993038171,0.04482530001550913,0.04850497547537089,0.43846911066954775,,0.4015736140814854,13.581393133103848,14.551492642611267
1d,49,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,274,True,0.005021694847644476,-1.0635444099733649,-1.0585227151257204,0.04308774825185537,0.04425764879832665,0.0040855543564330965,,0.4329081753505452,12.126595770741503,13.277294639497995
1d,49,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,209,True,0.007779540396005702,-1.0635444099733649,-1.0557648695773592,0.044992911629378796,0.048572075677414735,0.0007547936359526553,,0.4602923144474439,10.15156381657968,14.57162270322442
1d,49,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,208,True,0.0037339910418503486,-1.0635444099733649,-1.0598104189315145,0.04429329000413418,0.04340026387323936,0.00026415949907776515,,0.4160588552750708,9.027254885633786,13.020079161971807
1d,49,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,241,True,0.006632358152620643,-1.0635444099733649,-1.0569120518207442,0.04535333793610334,0.043321212120354176,0.0018722177485246405,,0.4075790006040317,10.440412121005357,12.996363636106253
1d,49,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,189,True,0.007967470498904339,-1.0635444099733649,-1.0555769394744605,0.04282414484769106,0.044764976104100546,0.0008082140544845018,,0.40373410568920054,8.460580483675002,13.429492831230164
1d,49,49,1.0,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,0.1649106381254528,-1.2734576461755247,-1.108547008050072,0.04107391480356455,0.04451751963545879,0.1649106381254528,,0.46875342561429334,12.464905497928461,13.355255890637636
1d,49,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,130,True,0.019295362077598854,-1.2734576461755247,-1.2541622840979259,0.04179978836327791,0.04362559915830692,0.005399651864373078,,0.0016654276901352345,5.671327890579899,13.087679747492075
1d,49,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,163,True,0.01620822788685672,-1.2734576461755247,-1.257249418288668,0.0378975186496973,0.04228624489158392,0.006026107712630013,,0.010582804171268608,6.892657917328179,12.685873467475176
1d,49,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,141,True,0.01597143136672674,-1.2734576461755247,-1.257486214808798,0.047509141638875006,0.04585478129486243,0.00467616846793506,,0.0025940383020197255,6.465524162575603,13.756434388458729
1d,49,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,79,True,0.02855283195831304,-1.2734576461755247,-1.2449048142172117,0.03811350129544735,0.04307888732602199,0.0065993303440223805,,0.0028234087183025966,3.4032320987557374,12.923666197806597
1d,49,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,82,True,0.027052406329511225,-1.2734576461755247,-1.2464052398460135,0.04171439856290817,0.0422861273214221,0.00473715967305588,,0.009853799715498693,3.467462440356612,12.685838196426628
1d,49,49,2.0,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,258,True,0.0453383912998051,-2.1270888199467297,-2.0817504286469246,0.04247515518218279,0.04517605450004339,0.04251596690137882,,0.5350214442875184,11.655422061011194,13.552816350013016
1d,49,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,22,True,0.00926356417661145,-2.1270888199467297,-2.1178252557701183,0.04183829706162214,0.04389700911939144,0.0029966885086856188,,0.08383900212319377,0.9657342006266117,13.169102735817432
1d,49,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,25,True,0.009437236336121035,-2.1270888199467297,-2.1176515836106087,0.04137704968452453,0.04308986309915781,0.0029698060667686654,,0.06956486739292633,1.0772465774789453,12.926958929747343
1d,49,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,22,True,0.010299503497761986,-2.1270888199467297,-2.1167893164489677,0.04757683295756578,0.04401720811923345,0.0030364943067335837,,0.0601177897159915,0.9683785786231359,13.205162435770035
1d,49,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,23,True,0.009631975745087118,-2.1270888199467297,-2.1174568442016426,0.041077788732945916,0.04392140936106444,0.002714790703593817,,0.07032597401329128,1.0101924153044821,13.17642280831933
1d,49,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,21,True,0.009671547563626426,-2.1270888199467297,-2.1174172723831033,0.04186967127025128,0.04379598102221886,0.0026669779714993957,,0.07121510380511639,0.9197156014665961,13.138794306665659
1d,49,49,3.044,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,85,True,0.04474641474904928,-3.126698359706274,-3.0819519449572246,0.04384101610630751,0.0443234945833683,0.016024448189927654,,0.6438857989848228,3.767497039586306,13.29704837501049
1d,49,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,10,True,0.006227992068823518,-3.126698359706274,-3.1204703676374503,0.04439904801547527,0.04459903130928675,0.0019424008485078303,,0.2984923888441628,0.4459903130928675,13.379709392786026
1d,49,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,10,True,0.006424918487171194,-3.126698359706274,-3.1202734412191027,0.036227908730506894,0.04142942895491918,0.0017156090785803713,,0.293117302616703,0.41429428954919184,12.428828686475756
1d,49,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,10,True,0.006515564522143524,-3.126698359706274,-3.1201827951841303,0.04020084291696548,0.04334828866024812,0.0013138122014084708,,0.3196484390527739,0.4334828866024812,13.004486598074436
1d,49,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,10,True,0.006263853372019845,-3.126698359706274,-3.120434506334254,0.040368986502289775,0.04397851724177599,0.001664277007062065,,0.3071058252178755,0.4397851724177599,13.193555172532797
1d,49,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,10,True,0.005901585671407972,-3.126698359706274,-3.120796774034866,0.04159905184060335,0.04376873911668857,0.001783911611360267,,0.2782341222181579,0.4376873911668857,13.13062173500657
1d,49,49,0.5,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,0.17056637794089968,-1.0635444099733649,-0.8929780320324652,0.032284314185380934,0.0400398679325978,0.17056637794089968,,0.52859158037133,11.211163021127383,12.011960379779339
1d,49,49,0.5,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,79,True,0.04143164910463604,-1.0635444099733649,-1.0221127608687288,0.032454243116080764,0.03287047074486812,0.021235209547975753,,0.04142445271022922,2.596767188844581,9.861141223460436
1d,49,49,0.5,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,113,True,0.03931892834197526,-1.0635444099733649,-1.0242254816313896,0.03326506819576025,0.039518979527056214,0.02273408089420803,,0.031896854186217856,4.4656446865573525,11.855693858116863
1d,49,49,0.5,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,79,True,0.040999882742998484,-1.0635444099733649,-1.0225445272303664,0.0335136778652668,0.032827584023276964,0.02306430549104954,,0.0362559915981682,2.59337913783888,9.84827520698309
1d,49,49,0.5,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,82,True,0.04190019482620677,-1.0635444099733649,-1.021644215147158,0.033558682911098,0.032862728672722975,0.02242838366250699,,0.04238321411326343,2.694743751163284,9.858818601816893
1d,49,49,0.5,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,104,True,0.041258782903227154,-1.0635444099733649,-1.0222856270701377,0.032979732379317284,0.032865066317220526,0.023652051778505268,,0.03750347668982575,3.4179668969909347,9.859519895166159
1d,49,49,1.0,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,0.06329053056916845,-1.2734576461755247,-1.3367481767446932,0.0329413291066885,0.0333366816987594,0.06329053056916845,,0.5670346829780953,9.334270875652631,10.001004509627819
1d,49,49,1.0,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,98,True,0.04127062733930753,-1.2734576461755247,-1.3147282735148322,0.033078675717115404,0.032847198757032556,0.02532976779356977,,0.001778819875195721,3.2190254781891903,9.854159627109766
1d,49,49,1.0,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,104,True,0.04218135811877799,-1.2734576461755247,-1.3156390042943027,0.03297868520021439,0.032852804946402706,0.03203492669158692,,0.0018460773198501943,3.4166917144258813,9.85584148392081
1d,49,49,1.0,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,96,True,0.04406418270325574,-1.2734576461755247,-1.3175218288787804,0.03278947416692972,0.0327434740588069,0.03256404670049906,,0.0030743712711442115,3.1433735096454622,9.823042217642069
1d,49,49,1.0,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,92,True,0.04406533314104788,-1.2734576461755247,-1.3175229793165726,0.03345485758036375,0.03309311240911484,0.029689818148977976,,0.03292889865998285,3.044566341638565,9.927933722734451
1d,49,49,1.0,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,105,True,0.039117405103724856,-1.2734576461755247,-1.3125750512792496,0.03151227924972773,0.03247144524008036,0.02945239137116018,,0.021103331447015542,3.4095017502084377,9.741433572024109
1d,49,49,2.0,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,150,True,0.10460551967119658,-2.1270888199467297,-2.2316943396179263,0.03337134141474962,0.03310912363231182,0.11903628441524772,,0.6010368807801203,4.966368544846773,9.932737089693546
1d,49,49,2.0,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,62,True,0.01435531536443957,-2.1270888199467297,-2.1414441353111693,0.033266734518110755,0.03284118591497342,0.006125967935752374,,0.1558609118557326,2.036153526728352,9.852355774492025
1d,49,49,2.0,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,59,True,0.015792853419002384,-2.1270888199467297,-2.142881673365732,0.03274529166519642,0.03281927107522885,0.004453174662005122,,0.15833520476836058,1.936336993438502,9.845781322568655
1d,49,49,2.0,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,66,True,0.014406937913896023,-2.1270888199467297,-2.1414957578606257,0.03338458277285099,0.033072078836460905,0.007524473387797048,,0.14645463211374893,2.1827572032064197,9.921623650938272
1d,49,49,2.0,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,64,True,0.014018458847002258,-2.1270888199467297,-2.141107278793732,0.03168987836688757,0.03257484103242556,0.004827108548948633,,0.14685146671833244,2.084789826075236,9.772452309727669
1d,49,49,2.0,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,63,True,0.014447983646497686,-2.1270888199467297,-2.1415368035932274,0.03196024931967258,0.03227820049971342,0.005796591676528795,,0.1689823656979765,2.0335266314819456,9.683460149914026
1d,49,49,3.044,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,94,True,0.09195969110213831,-3.126698359706274,-3.218658050808412,0.0340416694059968,0.033130621711413066,0.09617179445791502,,0.6713942507739271,3.114278440872828,9.93918651342392
1d,49,49,3.044,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,31,True,0.0025133435887889632,-3.126698359706274,-3.129211703295063,0.03189369197934866,0.03313721929987272,0.0012438139211390364,,0.41340264457694564,1.0272537982960543,9.941165789961817
1d,49,49,3.044,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,34,True,0.001968427572001552,-3.126698359706274,-3.1286667872782754,0.03196807857602835,0.03329451702535152,0.0008600832770171429,,0.3759397039960748,1.1320135788619519,9.988355107605457
1d,49,49,3.044,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,33,True,0.003982438799908561,-3.126698359706274,-3.1306807985061824,0.03238773439079523,0.03310894608497619,5.2057869536437096e-05,,0.4347052481806292,1.0925952208042145,9.932683825492857
1d,49,49,3.044,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,34,True,0.002198368263389483,-3.126698359706274,-3.1288967279696633,0.03317915070801973,0.03317686637242635,0.0008488460896169947,,0.398260082163279,1.128013456662496,9.953059911727905
1d,49,49,3.044,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,31,True,0.0026847201036908075,-3.126698359706274,-3.1293830798099647,0.032376536168158054,0.03308874988307556,0.0012682046124186108,,0.3391032671656534,1.0257512463753422,9.926624964922667
1d,49,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,193,True,0.006086930304129101,-1.0635444099733649,-1.0574574796692358,0.5976297130808235,0.6174520280584693,0.0003775921348971867,,0.4515956790669989,119.16824141528458,185.2356084175408
1d,49,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,233,True,0.010598048978290864,-1.0635444099733649,-1.052946360995074,0.6375059027224779,0.6350179129218062,0.004474895529171796,,0.4100866288788926,147.95917371078085,190.50537387654185
1d,49,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,220,True,0.006604975605030594,-1.0635444099733649,-1.0569394343683343,0.6274402286857367,0.6266547697161635,0.002022556539665654,,0.43701366690497667,137.86404933755597,187.99643091484904
1d,49,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,198,True,0.0045216331505613105,-1.0635444099733649,-1.0590227768228035,0.6363114662468433,0.6367587787906329,0.0006584495508861199,,0.43340573763423634,126.07823820054531,191.02763363718987
1d,49,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,173,True,0.007125387435890085,-1.0635444099733649,-1.0564190225374748,0.6286461217328906,0.6366959918042024,0.002098411169372927,,0.4375846415436276,110.14840658212702,191.00879754126072
1d,49,49,1.0,metropolis,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,131,True,0.017912479497520284,-1.2734576461755247,-1.2555451666780044,0.6463851124048233,0.6456307796264689,0.0037434211359097525,,0.01412818752479118,84.57763213106742,193.68923388794065
